Date,Close
12/23/2020,1872.89
12/24/2020,1883.46
12/28/2020,1873.69
12/29/2020,1878.18
12/30/2020,1894.39
12/31/2020,1898.36
1/1/2021,1898.67
1/4/2021,1942.9
1/5/2021,1950.01
1/6/2021,1918.61
1/7/2021,1913.95
1/8/2021,1849.01
1/11/2021,1843.89
1/12/2021,1854.77
1/13/2021,1845.51
1/14/2021,1846.53
1/15/2021,1828.45
1/18/2021,1841.26
1/19/2021,1840.28
1/20/2021,1871.84
1/21/2021,1870.02
1/22/2021,1855.61
1/25/2021,1855.93
1/26/2021,1850.92
1/27/2021,1843.98
1/28/2021,1843.17
1/29/2021,1847.65
2/1/2021,1860.78
2/2/2021,1838.03
2/3/2021,1834.04
2/4/2021,1794.03
2/5/2021,1814.11
2/8/2021,1830.81
2/9/2021,1838.32
2/10/2021,1842.89
2/11/2021,1825.51
2/12/2021,1824.23
2/15/2021,1818.86
2/16/2021,1794.47
2/17/2021,1776.13
2/18/2021,1775.67
2/19/2021,1784.25
2/22/2021,1809.67
2/23/2021,1805.73
2/24/2021,1805.06
2/25/2021,1770.56
2/26/2021,1734.04
3/1/2021,1725.04
3/2/2021,1738.36
3/3/2021,1711.23
3/4/2021,1697.52
3/5/2021,1700.64
3/8/2021,1683.54
3/9/2021,1716.1
3/10/2021,1726.71
3/11/2021,1722.6
3/12/2021,1727.11
3/15/2021,1731.67
3/16/2021,1731.4
3/17/2021,1745.33
3/18/2021,1736.42
3/19/2021,1745.23
3/22/2021,1739.03
3/23/2021,1727.07
3/24/2021,1734.69
3/25/2021,1726.93
3/26/2021,1732.52
3/29/2021,1712.2
3/30/2021,1685.2
3/31/2021,1707.71
4/1/2021,1729.31
4/2/2021,1728.87
4/5/2021,1728.27
4/6/2021,1743.27
4/7/2021,1737.72
4/8/2021,1755.84
4/9/2021,1743.88
4/12/2021,1732.76
4/13/2021,1745.51
4/14/2021,1736.43
4/15/2021,1763.95
4/16/2021,1776.51
4/19/2021,1771.43
4/20/2021,1778.75
4/21/2021,1793.79
4/22/2021,1783.94
4/23/2021,1777.2
4/26/2021,1781.38
4/27/2021,1776.6
4/28/2021,1781.68
4/29/2021,1772.18
4/30/2021,1769.13
5/3/2021,1792.88
5/4/2021,1779.06
5/5/2021,1786.87
5/6/2021,1815.22
5/7/2021,1831.24
5/10/2021,1836.07
5/11/2021,1837.47
5/12/2021,1815.69
5/13/2021,1826.72
5/14/2021,1843.43
5/17/2021,1866.9
5/18/2021,1869.44
5/19/2021,1869.62
5/20/2021,1877.21
5/21/2021,1881.25
5/24/2021,1881.02
5/25/2021,1899.25
5/26/2021,1896.67
5/27/2021,1896.54
5/28/2021,1903.77
5/31/2021,1906.87
6/1/2021,1900.44
6/2/2021,1908.38
6/3/2021,1870.76
6/4/2021,1891.59
6/7/2021,1899.21
6/8/2021,1892.89
6/9/2021,1888.57
6/10/2021,1898.51
6/11/2021,1877.53
6/14/2021,1866.18
6/15/2021,1859.02
6/16/2021,1811.47
6/17/2021,1773.5
6/18/2021,1764.16
6/21/2021,1783.27
6/22/2021,1778.74
6/23/2021,1778.68
6/24/2021,1775.17
6/25/2021,1781.44
6/28/2021,1778.48
6/29/2021,1761.24
6/30/2021,1770.11
7/1/2021,1776.84
7/2/2021,1787.3
7/5/2021,1791.77
7/6/2021,1797.08
7/7/2021,1803.63
7/8/2021,1802.83
7/9/2021,1808.32
7/12/2021,1806.28
7/13/2021,1807.76
7/14/2021,1827.53
7/15/2021,1829.47
7/16/2021,1812.05
7/19/2021,1812.64
7/20/2021,1810.36
7/21/2021,1803.66
7/22/2021,1806.92
7/23/2021,1802.15
7/26/2021,1797.63
7/27/2021,1799.09
7/28/2021,1807.11
7/29/2021,1828.17
7/30/2021,1814.19
8/2/2021,1813.47
8/3/2021,1810.44
8/4/2021,1811.74
8/5/2021,1804.41
8/6/2021,1763.03
8/9/2021,1729.94
8/10/2021,1728.93
8/11/2021,1751.7
8/12/2021,1752.9
8/13/2021,1779.74
8/16/2021,1787.45
8/17/2021,1786.19
8/18/2021,1787.82
8/19/2021,1780.38
8/20/2021,1781.11
8/23/2021,1805.43
8/24/2021,1802.9
8/25/2021,1791
8/26/2021,1792.43
8/27/2021,1817.57
8/30/2021,1810.34
8/31/2021,1813.62
9/1/2021,1813.9
9/2/2021,1809.66
9/3/2021,1827.73
9/6/2021,1823.29
9/7/2021,1794.36
9/8/2021,1789.26
9/9/2021,1794.58
9/10/2021,1787.58
9/13/2021,1793.75
9/14/2021,1804.51
9/15/2021,1794.06
9/16/2021,1753.77
9/17/2021,1754.34
9/20/2021,1764.16
9/21/2021,1774.51
9/22/2021,1768.16
9/23/2021,1742.76
9/24/2021,1750.42
9/27/2021,1750.16
9/28/2021,1734.01
9/29/2021,1726.37
9/30/2021,1756.95
10/1/2021,1760.98
10/4/2021,1769.57
10/5/2021,1760.18
10/6/2021,1762.74
10/7/2021,1755.78
10/8/2021,1757.13
10/11/2021,1754.15
10/12/2021,1760.18
10/13/2021,1792.97
10/14/2021,1795.87
10/15/2021,1767.62
10/18/2021,1764.86
10/19/2021,1769.29
10/20/2021,1782.08
10/21/2021,1782.9
10/22/2021,1792.65
10/25/2021,1807.73
10/26/2021,1792.91
10/27/2021,1796.81
10/28/2021,1798.91
10/29/2021,1783.38
11/1/2021,1793.28
11/2/2021,1787.76
11/3/2021,1769.84
11/4/2021,1792.04
11/5/2021,1818.36
11/8/2021,1824.18
11/9/2021,1831.92
11/10/2021,1849.6
11/11/2021,1862.11
11/12/2021,1864.9
11/15/2021,1862.84
11/16/2021,1850.63
11/17/2021,1867.48
11/18/2021,1858.94
11/19/2021,1845.73
11/22/2021,1804.65
11/23/2021,1789.16
11/24/2021,1788.61
11/25/2021,1788.85
11/26/2021,1802.59
