Date,y
9/27/19,-0.05818438
1/18/18,-0.19951263
10/29/20,-0.25981706
8/30/13,0.0065073
11/14/13,0.033443436
3/12/15,0.16177085
10/18/12,0.34657684
10/23/12,0.19843769
12/31/15,0.32532552
1/10/12,0.62048364
4/1/20,0.30575168
6/18/14,-0.14549837
4/7/21,-0.0678166
9/25/17,-0.023388132
7/1/20,1.6325259
1/22/20,-0.028183132
10/30/13,0.075701684
6/28/13,0.23918006
9/30/16,0.004862264
6/24/19,-0.17530042
4/3/19,0.14448683
12/23/14,0.15435714
1/5/18,-0.099778175
12/6/19,-0.1818004
8/25/20,0.70064247
9/28/20,-0.2525679
7/17/13,-0.102858916
3/8/12,0.101058125
6/28/19,0.028349191
1/20/21,-0.267118
6/18/15,0.45202348
2/28/17,-0.049085528
12/3/12,0.18474169
12/22/14,0.0052140057
6/12/19,-0.008215673
9/2/15,0.34634426
2/12/16,0.5332736
11/26/18,-0.030607466
5/30/19,0.025965646
3/30/17,-0.066819705
4/12/12,-0.055985823
2/6/18,-0.00158225
6/10/15,0.23449394
1/14/14,0.28969508
7/14/15,0.2719041
3/20/13,-0.09145054
5/13/14,-0.16085076
6/25/18,0.04903394
4/17/12,-0.115890205
10/29/21,0.08274439
12/19/18,-0.018927872
9/14/12,-0.12455257
6/6/19,0.025898233
8/29/19,-0.23853442
9/8/20,0.17613307
6/1/17,-0.12618384
4/9/14,-0.10940653
10/11/13,0.30578482
1/28/16,0.50815916
1/17/14,0.11431791
2/28/14,0.19745186
6/22/16,-0.25161633
9/12/17,0.007017508
7/23/20,0.57981634
9/25/14,0.22780317
1/17/18,-0.19727878
1/22/15,0.34901717
1/28/22,-0.04605224
1/26/12,0.63119566
10/29/14,0.29537576
6/12/19,-0.011898115
3/28/22,0.22648212
3/14/17,-0.03347645
6/2/14,0.042011254
10/22/15,0.783996
10/8/21,-0.11531726
2/14/14,0.3484878
9/8/17,-0.048416547
8/1/12,0.35859075
1/9/12,0.79845047
4/20/16,-0.05686577
1/12/12,0.33378944
11/6/19,-0.25093362
8/16/17,-0.31267488
12/3/21,0.010959022
11/20/17,-0.016205482
4/20/15,0.2671535
7/5/18,-0.03473054
12/11/14,0.070272475
1/25/18,-0.025532551
1/16/13,0.051674366
1/13/12,0.5458846
8/27/18,0.023966417
4/1/15,-0.13654926
9/14/16,0.008641869
8/9/19,-0.025866281
4/15/15,0.2603786
3/30/22,0.25514278
9/10/19,-0.26637033
4/30/21,-0.1356403
11/30/16,-0.09731074
2/3/17,-0.17530698
9/22/20,-0.118129775
11/16/12,-0.113637134
7/29/20,0.69256985
7/15/15,0.5615176
8/31/17,-0.06403275
8/22/19,-0.11422158
11/15/17,-0.0341317
12/10/14,0.19562939
6/30/21,-0.06763136
3/10/21,0.31270137
5/17/19,0.07658522
1/26/21,-0.25056398
9/3/21,0.015883721
10/8/20,-0.25389832
6/10/21,-0.09884865
3/13/14,-0.09710101
8/1/12,0.13658512
4/28/14,-0.15971792
2/27/12,0.30344248
2/7/22,-0.11114237
2/29/12,0.009916708
4/9/15,0.51039314
4/24/18,-0.1671193
6/24/21,0.02711618
11/8/12,0.021840453
9/6/17,0.020829156
4/11/12,-0.07321312
7/17/14,-0.10145094
1/18/22,0.02351389
11/1/21,0.07720108
6/17/19,-0.12240972
1/21/21,-0.19061247
11/1/17,-0.045591578
11/13/13,0.045143053
6/24/16,0.14634019
11/1/18,-0.043453135
7/9/14,0.05232645
10/17/16,-0.08232756
8/10/21,-0.13402072
7/26/18,0.0746766
6/29/17,-0.15857027
8/16/13,-0.009567913
4/3/14,-0.13312447
1/14/16,0.24069336
1/4/12,0.9894961
6/1/12,0.31129828
10/24/18,-0.04885459
11/4/21,0.07200098
10/22/13,0.24237922
2/19/21,0.37336767
3/27/17,-0.083373316
9/19/13,0.05013547
2/9/17,-0.1477285
12/26/13,0.23521802
2/18/16,1.0300899
10/30/17,-0.042653784
7/19/18,-0.048587
3/1/17,-0.08770579
3/16/22,0.32037595
8/22/18,0.045406148
11/29/18,-0.008390725
7/14/15,0.5739583
5/11/16,0.18652457
3/10/16,0.39600706
4/24/20,1.3441168
9/5/18,-0.0027059093
9/18/13,0.2044982
3/15/17,-0.021068506
11/8/13,-0.0880545
7/18/19,-0.060799845
3/31/16,0.16732454
10/28/21,0.07024227
2/29/16,0.45923075
9/13/12,-0.089176014
12/5/17,0.11377144
10/24/19,-0.13981304
12/21/12,0.7278757
1/5/17,0.059935242
3/18/21,-0.10406236
12/17/19,-0.24016175
4/14/17,0.044111177
6/27/19,-0.054798394
1/31/18,-0.034544624
10/16/20,-0.08211431
9/16/20,0.75319135
10/31/18,-0.077645004
4/4/13,-0.4519851
6/20/13,0.2582868
10/23/14,0.5142772
3/2/22,0.002049312
5/2/17,0.17335257
9/9/14,-0.33921215
7/29/15,0.3283523
10/23/18,-0.12527062
8/9/13,0.13529196
11/28/17,0.014183328
3/7/19,-0.13120845
5/25/18,-0.19663964
3/10/21,0.19619226
3/7/13,-0.05672735
9/4/15,0.34754616
2/24/22,0.0030553043
10/10/13,0.304981
10/10/14,0.6178138
7/27/17,-0.21208853
10/26/16,-0.15360461
8/30/17,-0.04708551
10/27/21,0.035343133
12/8/21,0.046397746
1/8/14,0.2681812
3/5/21,0.12668557
11/4/14,0.05306092
5/24/12,0.10323696
8/24/16,0.12710741
5/17/21,0.17699128
5/17/13,0.41992155
1/10/12,0.6072366
7/7/16,0.048953302
10/29/19,-0.09809984
1/30/14,0.14079289
3/6/20,0.005776204
2/27/15,0.31865397
11/13/20,-0.24347633
3/28/12,0.14152253
9/11/19,-0.26764786
1/17/20,0.0020641312
6/25/13,0.35561934
10/7/15,0.47191074
11/3/16,-0.11673823
11/23/15,0.8209921
6/15/17,-0.03514219
6/30/14,-0.29164127
4/28/14,-0.16385828
8/1/17,-0.23122716
5/17/16,0.0022651628
3/16/21,-0.08500695
8/7/20,1.3695586
9/20/18,0.05872509
3/2/15,0.45710495
12/16/13,-0.09119362
8/31/21,-0.022626236
1/27/22,-0.014899984
2/12/13,-0.10044156
3/31/17,-0.07376276
8/21/19,-0.265354
4/24/17,0.11527571
6/7/13,0.37641495
11/4/13,-0.07160907
1/18/13,0.13057037
11/27/19,-0.05777995
12/12/18,0.06659499
1/16/19,-0.2204727
12/8/16,0.007850751
1/24/13,0.18423462
10/3/14,0.6110642
12/15/14,0.12446809
10/27/16,-0.053649914
12/7/20,-0.14731985
5/9/13,0.28822753
5/9/13,0.43258345
1/5/17,0.04863096
1/28/13,0.038045906
7/1/21,-0.08419161
10/16/12,0.38520417
4/27/21,0.06379703
8/23/12,0.42901918
6/8/21,-0.201661
10/6/20,-0.2372989
10/16/13,0.30881912
3/23/21,-0.078164965
8/12/20,0.76079583
9/24/15,0.29670954
9/10/18,-0.12233779
3/7/13,-0.074499734
1/10/19,-0.13625672
1/26/16,0.6029228
5/3/12,0.118515864
8/5/13,0.11111495
5/7/15,0.2743433
4/13/16,-0.0557779
5/18/16,0.0071601346
2/11/16,0.7469133
11/29/21,0.10413465
5/9/12,0.0710676
10/5/18,-0.17465498
4/16/18,-0.25973862
3/16/16,0.284499
3/26/15,0.532802
6/19/12,0.22806415
10/13/15,0.40478227
11/25/20,-0.1548093
10/31/17,-0.028162807
12/13/19,-0.13805172
2/17/21,0.44658294
12/12/19,-0.0699562
10/23/14,0.6002115
6/13/12,0.24531916
3/5/14,0.073092744
3/25/16,0.19776213
11/7/13,0.0949115
11/1/12,0.2622312
4/3/19,0.14599732
5/13/13,0.1926355
2/14/20,-0.04385805
11/12/13,0.013442472
9/6/18,-0.00471317
7/10/13,-0.05852674
4/25/17,0.018569559
8/30/17,-0.06691714
6/10/14,-0.12415515
